Modified:,2025,,,,,,,,,,,,,,,,,,
Key,Value,,,,,,,,,,,,,,,,,,
Title,Jhāna: A Practical Approach,,,,,,,,,,,,,,,,,,
Subtitle,,,,,,,,,,,,,,,,,,,
Code,UD2015-4,,,,,,,,,,,,,,,,,,
Series,Upāsikā Days,,,,,,,,,,,,,,,,,,
Venue,Abhayagiri Buddhist Monastery,,,,,,,,,,,,,,,,,,
Teachers,AP;AKd,,,,,,,,,,,,,,,,,,
Start date,10/10/2015,,,,,,,,,,,,,,,,,,
End date,,,,,,,,,,,,,,,,,,,
Format,Daylong event,,,,,,,,,,,,,,,,,,
Medium,In-person,,,,,,,,,,,,,,,,,,
Tags,Jhāna;Meditation,,,,,,,,,,,,,,,,,,
Website,https://www.abhayagiri.org/talks/collections/8/57-jhana-a-practical-approach-upasika-day-2015,,,,,,,,,,,,,,,,,,
Description,Ajahn Pasanno explains jhāna as a fundamental clarity and stillness that the mind can experience.,,,,,,,,,,,,,,,,,,
Sessions,4,,,,,,,,,,,,,,,,,,
Excerpts,45,,,,,,,,,,,,,,,,,,
Tags applied,184,,,,,,,,,,,,,,,,,,
Invalid tags,0,,,,,,,,,,,,,,,,,,
Duration,2:53:25,,,,,,,,,,,,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
Session #,Date,Filename,Duration,Teachers,Session title,Remote mp3 URL,Excerpts,Tags,Tags 2,Tags 3,Exclude?,Seconds,,,,,,,
1,10/10/2015,2015-10-10 Upasika Day What is Jhana.mp3,29:04,AP,What is Jhāna?,https://www.abhayagiri.org/media/audio/AP_10_10_2015_Upasika_Day_Jhana_1_What_is_Jhana.mp3,2,,,,,1744,,,,,,,
2,10/10/2015,2015-10-10 Upasika Day Abandoning the Hindrances.mp3,47:17,AKd,Abandoning the Hindrances,https://www.abhayagiri.org/media/audio/AKd_10_10_2015_Upasika_Day_Jhana_2_Abandoning_the_Hindrances.mp3,5,Hindrances,,,,2837,,,,,,,
3,10/10/2015,2015-10-10 Upasika Day Questions and Answers About Jhana.mp3,1:10:26,AP,Questions and Answers about Jhāna,https://www.abhayagiri.org/media/audio/AP_10_10_2015_Upasika_Day_Jhana_3_Questions_and_Answers_About_Jhana.mp3,25,Jhāna,,,,4226,,,,,,,
4,10/10/2015,2015-10-10 Upasika Day More Questions About Jhana.mp3,26:38,AP,More Questions about Jhāna,https://www.abhayagiri.org/media/audio/AP_10_10_2015_Upasika_Day_Jhana_4_More_Questions_About_Jhana.mp3,13,Jhāna,,,,1598,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
1,,,23:40,28:05,Could you clarify the difference between mindfulness and concentration?,AP;AKd,Mindfulness,Concentration,,,Nature of mind,Pāli,Translation,,,,,Concentration,100
1,Follow-up,,,,"You said earlier that mindfulness always comes before concentration, but based on what you just defined, I would think it would be the opposite.",AP,Mindfulness,Concentration,,,,,,,,,,,
1,,,28:07,,"I was thinking about Ajahn Chah's advice that all you need to do is know and let go. I'm wondering about knowing, developing, and letting go. Where does development fit in?",,Ajahn Chah,Knowing itself,Relinquishment,Right Effort,,,,,,,,,
2,,,34:33,37:14,What do you do when things like knee pain arise?,,Meditation/General advice,Pain,Aversion,,Compassion,,,,,,,,
2,,,37:18,40:56,"Is there ever a dominant hindrance, but then in the service of that, the mind picks up other hindrances?",,Aversion,,,,Sensual desire,Sloth and torpor,,,,,,,
2,,,41:00,43:01,Sometimes I just notice that the state that is there [a hindrance] is going to go away. Isn't that a skillful way of looking at it?,,Impermanence,Skillful qualities,,,Clear comprehension,Habits,,,,,,,
2,Sutta,,,,MN 20: The Removal of Distracting Thoughts,,Right Effort,Similes,,,,,,,,,,,
2,Question,,43:04,45:29,"If a hindrance comes up, one thing to do is to acknowledge it and observe it, but on the other hand, one can bring up its opposite. Do you do either depending on what is needed? Sometimes when I bring up the opposite, it prevents me from seeing it.",,Sloth and torpor,Right Effort,,,,,,,,,,,
2,,,45:31,,"Do you have any advice for obsessive thoughts, thinking the same thing again and again?",,Proliferation,,,,Investigation of states,Mindfulness of body,,,,,,,
3,,,5:44,,Is jhāna the same as samādhi?,,Concentration,,,,,,,,,,,,
3,,,6:27,,"I'm thinking that not all samādhi is wholesome, but all jhāna is wholesome.",,Concentration,Skillful qualities,,,Right Concentration,,,,,,,,
3,,,7:01,8:12,"In the jhāna formula, in what sense is the word 'seclusion' used?",,Seclusion,,,,Hindrances,,,,,,,,
3,,,8:14,9:38,Does jhāna arise only in seated meditation?,,Posture/Sitting,,,,,,,,,,,,
3,Reference,,,,Collected Teachings p. 332: Ajahn Chah talks about developing jhāna factors in walking meditation.,,Ajahn Chah,Posture/Walking,,,,,,,,,,,
3,,,9:42,,Is jhāna only in meditation?,,Meditation,,,,Right Concentration,,,,,,,,
3,Indirect quote,,,,Only farangs [Westerners] go into meditation rock climbing! Does he contemplate the Four Noble Truths?|Ajahn Chah,,Ajahn Chah,Culture/West,Recreation/leisure/sport,Jhāna,Meditation,Four Noble Truths,Right Concentration,Directed thought and evaluation,Relinquishment,,,,
3,,,14:44,,"If there isn't an intention, [meditation] isn't useful for the goal?",,Meditation,Volition,,,Volitional formations,Kamma,,,,,,,
3,,,16:03,,"The story that we hear frequently about the Buddha as a child in the cattle pasture with his father. He talks about going into a pleasant, rapturous state.  Would you consider that jhāna?",,Buddha/Biography,Happiness,Rapture,,Skillful qualities,,,,,,,Buddha/Biography,150
