Modified:,2025,,,,,,,,,,,,,,,,,,
Key,Value,,,,,,,,,,,,,,,,,,
Title,Tudong Stories at Spirit Rock,,,,,,,,,,,,,,,,,,
Subtitle,,,,,,,,,,,,,,,,,,,
Code,SRD2011,,,,,,,,,,,,,,,,,,
Series,Spirit Rock Daylongs,,,,,,,,,,,,,,,,,,
Venue,Spirit Rock Meditation Center,,,,,,,,,,,,,,,,,,
Teachers,AP,,,,,,,,,,,,,,,,,,
Start date,02/06/2011,,,,,,,,,,,,,,,,,,
End date,,,,,,,,,,,,,,,,,,,
Format,Daylong event,,,,,,,,,,,,,,,,,,
Medium,In-person,,,,,,,,,,,,,,,,,,
Tags,Tudong,,,,,,,,,,,,,,,,,,
Website,https://www.abhayagiri.org/talks/collections/6/53-tudong-stories-a-daylong-by-ajahn-pasanno,,,,,,,,,,,,,,,,,,
Description,Ajahn Pasanno offers stories of tudong (wandering pilgrimage) at a daylong event at Spirit Rock Meditation Center,,,,,,,,,,,,,,,,,,
Sessions,3,,,,,,,,,,,,,,,,,,
Excerpts,36,,,,,,,,,,,,,,,,,,
Tags applied,290,,,,,,,,,,,,,,,,,,
Invalid tags,0,,,,,,,,,,,,,,,,,,
Duration,2:48:24,,,,,,,,,,,,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
Session #,Date,Filename,Duration,Teachers,Session title,Remote mp3 URL,Excerpts,Tags,Tags 2,Tags 3,Exclude?,Seconds,,,,,,,
1,02/06/2011,2011-05-22 Tudong Stories at Spirit Rock.mp3,57:16,AP,The Purpose of Tudong,https://www.abhayagiri.org/media/audio/AP_05_01_2011_Tudongstories_at_SpiritRock.mp3,9,Tudong,,,,3436,,,,,,,
2,02/06/2011,2011-06-01 Tudong Stories at Spirit Rock part2.mp3,1:11:11,AP,Questions and Answers,https://www.abhayagiri.org/media/audio/AP_05_01_2011_Tudongstories_at_SpiritRock_pt2.mp3,16,Tudong,,,,4271,,,,,,,
3,02/06/2011,2011-06-02 Tudong Stories at Spirit Rock part3.mp3,39:57,AP,Tudong in Thailand,https://www.abhayagiri.org/media/audio/AP_05_01_2011_Tudongstories_at_SpiritRock_pt3.mp3,11,Tudong,,,,2397,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
1,Story,,8:10,9:17,Ajahn Pasanno attempts tudong in California.,,Ajahn Pasanno,Abhayagiri,,,Ageing,Health,,,,,,,
1,Story,,12:07,15:48,Ajahn Chah lets a restless junior monk go tudong in the hot season.,,Ajahn Chah,Restlessness and worry,Sequence of training,Culture/Natural environment,,,,,,,,,
1,Story,,16:47,,Ajahn Jotipālo's tudong north along the Mississippi.,,Ajahn Jotipālo,,,,Robes,Sickness,Culture/West,Almsfood,,,,,
1,Story,,20:30,22:46,Ajahn Chah asks Ajahn Sumedho if he might go back to America as a monk.,,Ajahn Chah,Ajahn Sumedho,Culture/West,Monastic life,Almsfood,History/Western Buddhist monasticism,,,,,,,
1,Indirect quote,,,,You mean to say there are no kind people in America?|Ajahn Chah to Ajahn Sumedho,,Ajahn Chah,Ajahn Sumedho,Compassion,Culture/West,,,,,,,,,
1,Story,,26:15,32:13,Ajahn Mun doesn't spend consecutive rains retreats in the same place until his mid-70s.,,Ajahn Mun,Rains retreat,Ageing,,Stages of awakening,Seclusion,Teaching Dhamma,,,,,,
1,Story,,,,Saṅgha authorities appoint Ajahn Mun abbot of a monastery in Chiang Mai. He leaves before dawn the next day.,,Ajahn Mun,Abbot,History/Thai Buddhism,Saṅgha decision making,Tudong,,,,,,,,
1,Story,,,,One million people attend the funeral of Ajahn Mahā Boowa.,,Ajahn Mahā Boowa,Funerals,History/Thai Buddhism,,,,,,,,,,
1,Story,,34:05,35:21,Ajahn Kinaree walks to India over the course of 15 years in the 1920s and 30s.,,Ajahn Kinaree,Visiting holy sites,,,,,,,,,,,
1,Story,,37:49,48:15,Ajahn Supah chooses tudong over further studies.,,Ajahn Supah,Culture/Thailand,Study monks,Learning,Liberation,Goodwill,Simplicity,Virtue,Recollection/Virtue,,,,
1,Story,,,,Ajahn Pasanno's mother cries when she meets Ajahn Supah.,,Ajahn Supah,Ajahn Pasanno,Faith,Rapture,,,,,,,,,
1,Story,,,,A python begins to eat Ajahn Supah.,,Ajahn Supah,Tudong,Animal,Determination,Liberation,,,,,,,,
1,Indirect quote,,48:15,49:20,"In the old days, tudong monks would show up at the monastery and ask about almsfood routes, toilets, and meetings. Now the first thing tudong monks ask is, 'Is there a cell phone signal?'|anonymous",,Protocols,Technology,Culture/Thailand,,,,,,,,,,
1,Indirect quote,,49:23,51:31,"Instead of going tudong, monks go taludong (through the forest).|Ajahn Chah",,Ajahn Chah,Culture/Thailand,,,Environment,Commerce/economics,,,,,,,
2,,,0:26,,Did you walk from Mendocino?,,,,,,,,,,,,,,
2,,,1:00,,What is the function of a layperson who accompanies a monk on tudong?,,Lay life,,,,Sequence of training,Abhayagiri,Eight Precepts,Culture/Thailand,Ajahn Chah,,,,
2,Indirect quote,,,,People who ordain quickly disrobe quickly.|Ajahn Chah,,Ajahn Chah,Ordination,Disrobing,,,,,,,,,,
2,Story,,,,Founding of Pacific Hermitage.,,Pacific Hermitage,Almsround,Almsfood,,,,,,,,,,
2,Comment,,8:07,,"Living on faith increases your potential anxiety level. I came to Buddhism thinking this would settle my life, but I realize that being open, aware, and sensitive to the world keeps bringing me new challenges.",,Faith,Restlessness and worry,Everyday life,Conscience and prudence,,,,,,,,,
2,Sutta,,,,Dhp 244-245: Life is easy for for one without shame.,,Conscience and prudence,Conceit,Virtue,,,,,,,,,,
2,Response,,,,"""You get more than what you bargained for.""",,Happiness,Culture/West,Communal harmony,Trust,Concentration,Ardency,Energy,Discernment,Guilt/shame/inadequacy,,,,
2,Extra tags,,,,,,Right Effort,,,,,,,,,,,,
2,Sutta,,,,AN 11.1: Virtue leads to non-remorse and samādhi.,,Virtue,Happiness,Concentration,,,,,,,,,,
2,,,15:16,,Can the practice be used in a punitative or punishing way?,,Guilt/shame/inadequacy,,,,Culture/West,Habits,Clear comprehension,Craving not to become,,Yes,,,
2,Quote,,,,Having a human mind...it's amazing how perverse it can be sometimes.,,Human,Unwholesome Roots,,,,,,,,,,,
2,Story,,,,Ajahn Pasanno can't translate guilt into Thai.,,Ajahn Pasanno,Guilt/shame/inadequacy,Translation,Culture/West,Culture/Thailand,Suffering,,,,,,,
2,Indirect quote,,,,All you need to do is create a cage of mindfulness around [unskillful habits].|Ajahn Chah,,Ajahn Chah,Sense restraint,Mindfulness,Habits,Unskillful qualities,Similes,,,,,,,
2,Follow-up,,,,What about letting the tiger go instead of keeping it in a cage?,,Unwholesome Roots,Similes,,,,,,,,,,,
2,Follow-up,,,,What about the case when one feels one is the tiger trapped in a metaphorical cage. How to escape?,,Similes,Liberation,Perception,Self-identity view,Spiritual friendship,,,,,,,,
2,,,24:35,27:56,"If sati or mindfulness is the cage, what is the use of samatha?",,Similes,Mindfulness,Calming meditation,Concentration,Tranquility,Discernment,Relinquishment,,,Yes,,,
2,Extra tags,,,,,,Unwholesome Roots,,,,,,,,,,,,
2,,,27:59,,Could you tell of your personal experience with a tiger?,,Ajahn Pasanno,Animal,,,,,,,,,,,
2,Story,,,,Ajahn Pasanno hears and smells a tiger while doing walking meditation.,,Ajahn Pasanno,Tudong,Dtao Dum,Culture/Natural environment,Posture/Walking,Animal,Fear,Death,Impermanence,,,,
2,Extra tags,,,,,,Mindfulness,Clear comprehension,,,,,,,,,,,
2,Sutta,,,,MN 4: Fear and Dread,,Fear,,,,,,,,,,,,
2,,,36:41,,Is there a distinction between the awareness and the naming? Does naming bring intellect or self into play? Is confusion the nagging sense of self or self-consciousness?,,Knowing itself,Perception,Noting,Self-identity view,Investigation of states,Proliferation,Relinquishment,Equanimity,Doubt,Yes,,,
2,Extra tags,,,,,,Delusion,,,,Mindfulness of body,Continuity of mindfulness,,,,,,,
2,,,41:23,,"In the trio of attraction, aversion, and confusion, what does confusion mean?",,Unwholesome Roots,Delusion,,,,,,,,Yes,,,
2,,,42:58,44:16,"I have an internal voice that's concerned whether I'm doing it right; if I'm not doing it right, then I won't get where I want to go. Is this delusion?",,Eightfold Path,Perfectionism,Delusion,,Suffering,Fear,Mindfulness of body,Volitional formations,,Yes,,,
2,,,44:21,,"For Lent, I practiced metta every day for six weeks for a person who I was very angry at. By the end of Lent, I was even more angry. Could you speak to this?",,Goodwill,Aversion,Christianity,,Right Effort,Discernment,Unwholesome Roots,Relinquishment,Self-identity view,Yes,,,
2,Extra tags,,,,,,,,,,Clinging,,,,,,,,
2,Indirect quote,,,,"If the kilesa (defilements) come at you high, then you duck, and if they come at you low, then you jump over them.|Ajahn Tongrat",,Ajahn Tongrat,Unwholesome Roots,Discernment,Right Effort,,,,,,,,,
2,,,49:53,54:43,I'm curious about your pre-monastic life and specifically what led you to the monastic life.,,Ajahn Pasanno,Monastic life/Motivation,,,Temporary ordination,Ajahn Chah,Wat Pah Pong,,,Yes,,Ajahn Pasanno,50
2,Indirect quote,,,,"If you want to stay here, you have to stay at least five years.|Ajahn Chah to Ajahn Pasanno",,Ajahn Chah,Ajahn Pasanno,Wat Pah Pong,Sequence of training,,,,,,,,,
2,,,54:49,,"If I saw you and the monks walking down the streets of Fairfax, I'm not sure I would know what to do. How should I approach you?",,Mutual lay/Saṅgha support,Almsround,,,Almsbowl,Almsfood,Not handling money,,,,,,
2,,,56:53,,To what extend is spreading the teachings part of the tudong tradition?,,Teaching Dhamma,,,,Culture/Thailand,,,,,,,,
