Modified:,2026,,,,,,,,,,,,,,,,,,
Key,Value,,,,,,,,,,,,,,,,,,
Title,Meditation on the Ten Perceptions,,,,,,,,,,,,,,,,,,
Subtitle,,,,,,,,,,,,,,,,,,,
Code,UD2016-3,,,,,,,,,,,,,,,,,,
Series,Upāsikā Days,,,,,,,,,,,,,,,,,,
Venue,Abhayagiri Buddhist Monastery,,,,,,,,,,,,,,,,,,
Teachers,AP,,,,,,,,,,,,,,,,,,
Start date,15/09/2016,,,,,,,,,,,,,,,,,,
End date,,,,,,,,,,,,,,,,,,,
Format,Daylong event,,,,,,,,,,,,,,,,,,
Medium,Hybrid,,,,,,,,,,,,,,,,,,
Tags,Perception;Recollection,,,,,,,,,,,,,,,,,,
Website,https://www.youtube.com/watch?v=9kSgIhuqMLw&list=PLoNO26iBjavYlzOZ44gbOgoa8oXY-itav&index=38,,,,,,,,,,,,,,,,,,
Description,"The Girimānanda Sutta (AN 10.60) describes ten meditation topics/perceptions: 1) impermanence, 2) not-self, 3) unattractiveness, 4) danger, 5) abandoning, 6) dispassion, 7) cessation, 8) non-delight in the entire world, 9) the impermanence of all conditioned phenomena, and 10) mindfulness of breathing.",,,,,,,,,,,,,,,,,,
Sessions,5,,,,,,,,,,,,,,,,,,
Excerpts,38,,,,,,,,,,,,,,,,,,
Tags applied,186,,,,,,,,,,,,,,,,,,
Invalid tags,0,,,,,,,,,,,,,,,,,,
Duration,7:49:54,,,,,,,,,,,,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
Session #,Date,Filename,Duration,Teachers,Session title,Remote mp3 URL,Excerpts,Tags,Tags 2,Tags 3,Exclude?,Seconds,,,,,,,
1,15/09/2016,Upasika Day Meditation on Ten Perceptions.mp3,2:36:38,AP,The First Seven Perceptions,,20,,,,,9398,,,,,,,
2,15/09/2016,Upasika Day Meditation on Ten Perceptions.mp3,2:36:38,AP,Guided Meditation,,1,,,,,,,,,,,,
3,15/09/2016,Upasika Day Meditation on Ten Perceptions.mp3,2:36:38,AP,Questions and Answers,,8,,,,,,,,,,,,
4,15/09/2016,Upasika Day Meditation on Ten Perceptions.mp3,2:36:38,AP,The Last Three Perceptions,,8,,,,,9398,,,,,,,
5,15/09/2016,Upasika Day Meditation on Ten Perceptions.mp3,2:36:38,AP,Guided Meditation,,1,,,,,9398,,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
1,Reading,,1:07.5,3:33,Overview of the Girimāndana Sutta.,,Buddha/Biography,Great disciples,Sickness,Recollection,,,,,,,,,
1,Extra tags,,,,,,Healing,,,,,,,,,,,,
1,Teaching,,3:37,15:32,The meaning of perception (sañña) in the Girimānanda Sutta (AN 10.60).,,Perception,Recollection,,,Meditation,Tranquility,Directed thought and evaluation,Discernment,,,,,
1,Recollection,,,,Ajahn Pasanno gives instruction from the Girimānanda Sutta to the monks on the first four-week retreat at Dtao Dum.,,Ajahn Pasanno,Dtao Dum,Teaching Dhamma,,,,,,,,,,
1,Sutta,,,,"MN 43.8-9: Conjoined, not disjoined.",,Perception,Feeling,Consciousness,Discernment,,,,,,,,,
1,Sutta,,,,AN 10.57: Ten perceptions culminating in the Deathless.,,Deathless,,,,,,,,,,,,
1,Teaching,,15:33,21:54.5,Lifting up the perception of the aggregates as impermanent or uncertain.,,Perception,Impermanence,Aggregates,,Directed thought and evaluation,Jhāna,Ajahn Chah,Habits,,,,,
1,Sutta,,,,AN 10.60.5.,,,,,,,,,,,,,,
1,Reflection,,22:44,23:49,The Buddha rarely divided meditation practice into samatha and vipassanā.,,Calming meditation,Insight meditation,,,,,,,,,,,
1,Reflection,,24:30,25:16,Seeding the mind with perceptions that hold our attention in a skillful way allows wise attention (yoniso manasikāra) to function.,,Perception,Skillful qualities,Appropriate attention,,,,,,,,,,
1,,,25:54,28:21,"To sustain [these perceptions] you need energy, but habitual patterns seem to waste energy so that isn't available. Any thoughts?",,Recollection,Energy,Habits,,Skillful qualities,Lunar observance days,Devotion to wakefulness,,,,,,
1,Question,2,28:31,30:02,"about the meaning of perception, feeling, and consciousness being conjoined (MN 43.8).",,Perception,Feeling,Consciousness,,,,,,,,,,
1,,,30:38,32:04,"Is one aspect of this toolkit trying to parse where turmoil is coming from, what you're holding on to?",,Investigation of states,,,,Perception,Recollection,,,,,,,
1,Quote,n,,,"Usually once we start analyzing it, it's a rabbit hole.",,,,,,,,,,,,,,
1,,,35:35.5,39:43,"In daily life, there may not be enough space to apply the perception of not-self. How can one skillfully solidify the sense of self, and when should one not do this?",,Everyday life,Not-self,,,Suffering,Protective Meditations,Recollection,Perception,Recollection/Buddha,,,,
1,Extra tags,,,,,,,,,,Goodwill,Recollection/Death,Unattractiveness,,,,,,
1,,,39:54,41:33,What did the Buddha mean by lovingkindness?,,Goodwill,,,,Thai,,,,,,,,
1,,,41:42,43:25,How does the aggregate of perception relate to the activity of perception?,,Aggregates,Perception,,,,,,,,,,,
1,Teaching,,43:50.5,44:46.5,The Buddha taught monastics to develop the perception of being a religious seeker.,,Perception of a samaṇa,Monastic life,,,,,,,,,,Perception of a samaṇa,75
1,Sutta,,,,MN 39: Mahā-Assapura Sutta.,,,,,,,,,,,,,,
1,,,47:56,49:07,"In working with perceptions like unattractiveness and dispassion (AN 10.60.7 and AN 10.60.10), if I don't feel those things, do I have to conjure them up?",,Perception,Recollection,,,,,,,,,,,
